P51D Planform 
X          Y 
0.0  0.0
1.4899328859060403  0.0469798657718119
2.9798657718120807  0.0939597315436238
4.469798657718121  0.1409395973154366
5.959731543624161  0.1879194630872485
7.449664429530202  0.2348993288590604
8.939597315436242  0.2818791946308723
10.429530201342283  0.3288590604026842
11.919463087248323  0.375838926174497
13.409395973154362  0.4228187919463089
14.899328859060404  0.4697986577181208
16.389261744966444  0.5167785234899327
17.879194630872483  0.5637583892617446
19.369127516778523  0.6107382550335574
20.859060402684566  0.6577181208053693
22.348993288590606  0.7046979865771812
23.838926174496645  0.7516778523489931
25.328859060402685  0.7986577181208059
26.818791946308725  0.8456375838926178
28.308724832214768  0.8926174496644297
29.798657718120808  0.9395973154362416
31.288590604026847  0.9865771812080535
32.77852348993289  1.0335570469798654
34.26845637583893  1.0805369127516782
35.758389261744966  1.12751677852349
37.24832214765101  1.174496644295302
38.738255033557046  1.2214765100671139
40.22818791946309  1.2684563758389267
41.71812080536913  1.3154362416107386
43.20805369127517  1.3624161073825505
44.69798657718121  1.4093959731543624
46.18791946308725  1.4563758389261743
47.67785234899329  1.5033557046979862
49.167785234899334  1.550335570469799
50.65771812080537  1.5973154362416109
52.14765100671141  1.6442953020134228
53.63758389261745  1.6912751677852347
55.12751677852349  1.7382550335570475
56.617449664429536  1.7852348993288594
58.10738255033557  1.8322147651006713
59.597315436241615  1.8791946308724832
61.08724832214765  1.926174496644295
62.577181208053695  1.973154362416107
64.06711409395973  2.020134228187919
65.55704697986577  2.0671140939597317
67.04697986577182  2.1140939597315436
68.53691275167786  2.1610738255033564
70.02684563758389  2.2080536912751683
71.51677852348993  2.25503355704698
73.00671140939598  2.302013422818792
74.49664429530202  2.348993288590604
75.98657718120806  2.395973154362416
77.47651006711409  2.4429530201342278
78.96644295302013  2.4899328859060406
80.45637583892618  2.5369127516778525
81.94630872483222  2.5838926174496644
83.43624161073826  2.630872483221477
84.9261744966443  2.677852348993289
86.41610738255034  2.724832214765101
87.90604026845638  2.771812080536913
89.39597315436242  2.8187919463087248
90.88590604026847  2.8657718120805367
92.3758389261745  2.9127516778523486
93.86577181208054  2.9597315436241614
95.35570469798658  3.0067114093959733
96.84563758389262  3.053691275167785
98.33557046979867  3.1006711409395975
99.8255033557047  3.1476510067114094
101.31543624161074  3.1946308724832218
102.80536912751678  3.2416107382550337
104.29530201342283  3.2885906040268456
105.78523489932887  3.335570469798658
107.2751677852349  3.38255033557047
108.76510067114094  3.429530201342282
110.25503355704699  3.476510067114094
111.74496644295303  3.523489932885906
113.23489932885907  3.5704697986577183
114.7248322147651  3.61744966442953
116.21476510067114  3.6644295302013425
117.70469798657719  3.7114093959731544
119.19463087248323  3.7583892617449663
120.68456375838927  3.8053691275167787
122.1744966442953  3.8523489932885906
123.66442953020135  3.899328859060403
125.15436241610739  3.946308724832215
126.64429530201343  3.993288590604027
128.13422818791946  4.040268456375839
129.62416107382552  4.087248322147651
131.11409395973155  4.134228187919463
132.60402684563758  4.181208053691275
134.09395973154363  4.228187919463087
135.58389261744966  4.275167785234899
137.07382550335572  4.322147651006712
138.56375838926175  4.369127516778524
140.05369127516778  4.416107382550336
141.54362416107384  4.4630872483221475
143.03355704697987  4.51006711409396
144.52348993288592  4.557046979865772
146.01342281879195  4.604026845637584
147.50335570469798  4.651006711409396
148.99328859060404  4.697986577181208
150.48322147651007  4.744966442953021
151.97315436241612  4.791946308724833
153.46308724832215  4.8389261744966445
154.95302013422818  4.885906040268456
156.44295302013424  4.932885906040268
157.93288590604027  4.979865771812081
159.42281879194633  5.026845637583893
160.91275167785236  5.073825503355705
162.40268456375838  5.120805369127517
163.89261744966444  5.167785234899329
165.38255033557047  5.2147651006711415
166.87248322147653  5.261744966442953
168.36241610738256  5.308724832214765
169.8523489932886  5.355704697986577
171.34228187919464  5.402684563758389
172.83221476510067  5.449664429530202
174.32214765100673  5.496644295302014
175.81208053691276  5.543624161073826
177.3020134228188  5.590604026845638
178.79194630872485  5.6375838926174495
180.28187919463087  5.684563758389262
181.77181208053693  5.731543624161074
183.26174496644296  5.778523489932886
184.751677852349  5.825503355704698
186.24161073825505  5.87248322147651
187.73154362416108  5.919463087248323
189.22147651006713  5.966442953020135
190.71140939597316  6.0134228187919465
